id,has_facsimile,edited,provisional_transcription,automatic_transcription,type
3711,True,False,True,False,Brief
3712,True,False,False,True,Brief
3713,False,False,False,False,Verweis
3714,True,False,True,False,Brief
3715,True,False,True,False,Brief
3716,True,False,True,False,Brief
3717,True,False,False,True,Brief
3718,True,False,False,True,Brief
3719,True,False,False,True,Brief
3720,True,False,False,True,Brief
3721,True,False,False,True,Brief
3722,False,False,False,False,Brief
3723,True,False,True,False,Brief
3724,True,False,False,True,Brief
3725,True,False,False,True,Brief
3726,True,False,True,False,Brief
3727,True,False,True,False,Brief
3728,True,False,False,True,Brief
3729,True,False,False,True,Brief
3730,True,False,False,True,Brief
3731,True,False,False,True,Brief
3732,True,False,False,True,Brief
3733,True,False,False,True,Brief
3734,True,False,True,False,Brief
3735,False,False,False,False,Verweis
3736,True,False,False,True,Brief
3737,True,False,False,True,Brief
3738,True,False,False,True,Brief
3739,True,False,False,True,Brief
3740,True,False,True,False,Brief
3741,True,False,True,False,Brief
3742,True,False,False,True,Brief
3743,False,False,False,False,Brief
3744,True,False,True,False,Brief
3745,True,False,True,False,Beilage
3746,True,False,False,True,Brief
3747,False,False,False,False,Brief
3748,True,False,False,True,Brief
3749,True,False,False,True,Brief
3750,True,False,True,False,Brief
3751,True,False,False,True,Brief
3752,True,False,True,False,Brief
3753,True,False,False,True,Brief
3754,True,False,False,True,Brief
3755,True,False,True,False,Brief
3756,True,False,False,True,Brief
3757,True,False,True,False,Beilage
3758,True,False,False,True,Brief
3759,True,False,False,True,Brief
3760,True,False,False,True,Brief
3761,True,False,True,False,Brief
3762,True,False,True,False,Brief
3763,True,False,True,False,Brief
3764,True,False,False,True,Brief
3765,True,False,False,True,Brief
3766,True,False,False,True,Brief
3767,True,False,True,False,Brief
3768,True,False,False,True,Brief
3769,True,False,False,True,Brief
3770,True,False,False,True,Brief
3771,True,False,True,False,Brief
3772,True,False,False,True,Brief
3773,True,False,False,True,Brief
3774,True,False,True,False,Brief
3775,True,False,False,True,Brief
3776,True,False,False,True,Brief
3777,False,False,False,False,Verweis
3778,False,False,False,False,Brief
3779,False,False,False,False,Brief
3780,True,False,True,False,Brief
3781,True,False,True,False,Brief
3782,True,False,True,False,Brief
3783,True,False,True,False,Brief
3784,True,False,False,True,Brief
3785,True,False,True,False,Brief
3786,True,False,False,True,Brief
3787,True,False,False,True,Brief
3788,True,False,True,False,Brief
3789,True,False,True,False,Brief
3790,True,False,False,True,Brief
3791,True,False,True,False,Brief
3792,True,False,True,False,Brief
3793,True,False,False,True,Brief
3794,True,False,True,False,Brief
3795,True,False,False,True,Brief
3796,True,False,True,False,Brief
3797,True,False,False,True,Brief
3798,True,False,True,False,Brief
3799,True,False,True,False,Brief
3800,True,False,True,False,Brief
3801,True,False,False,True,Brief
3802,True,False,True,False,Brief
3803,True,False,True,False,Brief
3804,True,False,True,False,Brief
3805,False,False,False,False,Verweis
3806,False,False,False,False,Brief
3807,True,False,False,True,Brief
3808,True,False,False,True,Brief
3809,True,False,True,False,Brief
3810,False,False,False,False,Verweis
3811,False,False,False,False,Hinweis
3812,True,False,False,True,Brief
3813,False,False,False,False,Brief
3814,False,False,False,False,Verweis
3815,False,False,False,False,Verweis
3816,True,False,False,True,Brief
3817,False,False,False,False,Verweis
3818,True,False,True,False,Brief
3819,False,False,False,False,Verweis
3820,True,False,False,True,NeueZeitung
3821,False,False,False,False,Verweis
3822,True,False,False,True,Brief
3823,True,False,False,True,Brief
3824,True,False,True,False,Brief
3825,True,False,False,True,Brief
3826,True,False,True,False,Brief
3827,True,False,False,True,Brief
3828,False,False,False,False,Verweis
3829,True,False,False,True,Brief
3830,True,False,False,True,Brief
3831,False,False,False,False,Brief
3832,True,False,False,True,Brief
3833,True,False,False,True,Brief
3834,True,False,False,True,Brief
3835,True,False,True,False,Brief
3836,True,False,True,False,Brief
3837,True,False,True,False,Brief
3838,True,False,False,True,Hinweis
3839,True,False,True,False,Brief
3840,True,False,False,True,Brief
3841,True,False,True,False,Brief
3842,True,False,True,False,Brief
3843,False,False,False,False,Brief
3844,True,False,True,False,Brief
3845,True,False,True,False,Brief
3846,True,False,True,False,Brief
3847,True,False,True,False,Brief
3848,True,False,True,False,Brief
3849,True,False,True,False,Brief
3850,True,False,True,False,Brief
3851,True,False,False,True,Brief
3852,True,False,True,False,Brief
3853,True,False,False,True,Brief
3854,True,False,True,False,Brief
3855,True,False,True,False,Brief
3856,True,False,True,False,Brief
3857,True,False,False,True,Brief
3858,True,False,True,False,Brief
3859,True,False,True,False,Brief
3860,True,False,True,False,Brief
3861,True,False,False,True,Hinweis
3862,True,False,False,True,Brief
3863,True,False,False,True,Brief
3864,True,False,True,False,Brief
3865,True,False,True,False,Brief
3866,True,False,False,True,Brief
3867,True,False,True,False,Brief
3868,True,False,True,False,Brief
3869,True,False,False,True,NeueZeitung
3870,True,False,True,False,Brief
3871,True,False,False,True,Brief
3872,True,False,False,True,Brief
3873,True,False,True,False,Brief
3874,True,False,False,True,Brief
3875,False,False,False,False,Brief
3876,True,False,True,False,Brief
3877,True,False,True,False,Brief
3878,True,False,True,False,Brief
3879,True,False,True,False,Brief
3880,True,False,True,False,Brief
3881,True,False,True,False,Brief
3882,True,False,True,False,Brief
3883,True,False,True,False,Brief
3884,True,False,True,False,Brief
3885,False,False,False,False,Brief
3886,True,False,False,True,Brief
3887,True,False,False,True,Brief
3888,True,False,False,True,Brief
3889,True,False,True,False,Brief
3890,True,False,True,False,Brief
3891,False,False,False,False,Verweis
3892,True,False,False,True,Brief
3893,True,False,False,True,Brief
3894,True,False,True,False,Brief
3895,True,False,True,False,Brief
3896,True,False,True,False,Brief
3897,False,False,True,False,Brief
3898,True,False,True,False,Brief
3899,True,False,False,True,Brief
3900,True,False,False,True,Brief
3901,True,False,False,True,Brief
3902,True,False,False,True,Brief
3903,True,False,False,True,Brief
3904,True,False,False,True,Brief
3905,False,False,False,False,Brief
3906,True,False,True,False,Brief
3907,True,False,True,False,Brief
3908,True,False,False,True,Brief
3909,True,False,True,False,Brief
3910,False,False,False,False,Verweis
3911,True,False,True,False,Brief
3912,True,False,True,False,Brief
3913,True,False,True,False,Brief
3914,True,False,True,False,Brief
3915,False,False,False,False,Verweis
3916,True,False,False,True,Brief
3917,True,False,False,True,Brief
3918,True,False,True,False,Brief
3919,True,False,True,False,Brief
3920,True,False,True,False,Brief
3921,True,False,False,True,Brief
3922,True,False,True,False,Brief
3923,True,False,True,False,Brief
3924,True,False,False,True,Brief
3925,True,False,True,False,Brief
3926,True,False,True,False,Brief
3927,True,False,False,True,Brief
3928,True,False,False,True,Brief
3929,True,False,True,False,Brief
3930,False,False,False,False,Verweis
3931,True,False,True,False,Brief
3932,True,False,False,True,Brief
3933,True,False,False,True,Brief
3934,True,False,False,True,Brief
3935,True,False,False,True,Brief
3936,True,False,True,False,Brief
3937,True,False,True,False,Brief
3938,True,False,True,False,Brief
3939,True,False,False,True,Brief
3940,False,False,False,False,Widmung
3941,False,False,False,False,Verweis
3942,True,False,False,True,Brief
3943,True,False,False,True,Brief
3944,True,False,True,False,Brief
3945,True,False,True,False,Brief
3946,True,False,True,False,Brief
3947,True,False,False,True,Brief
3948,False,False,False,False,Verweis
3949,True,False,True,False,Brief
3950,True,False,True,False,Brief
3951,True,False,False,True,Brief
3952,True,False,False,True,Brief
3953,True,False,False,True,Brief
3954,True,False,False,True,Brief
3955,True,False,False,True,Brief
3956,True,False,False,True,Brief
3957,True,False,False,True,Brief
3958,True,False,True,False,Brief
3959,True,False,True,False,Brief
3960,True,False,True,False,Brief
3961,True,False,True,False,Brief
3962,False,False,False,False,Brief
3963,True,False,False,True,Brief
3964,True,False,False,True,Brief
3965,True,False,True,False,Brief
3966,True,False,False,True,Brief
3967,True,False,True,False,Brief
3968,True,False,True,False,Brief
3969,True,False,True,False,Brief
3970,True,False,True,False,Brief
3971,True,False,True,False,Brief
3972,True,False,True,False,Brief
3973,True,False,False,True,Brief
3974,True,False,True,False,Brief
3975,False,False,False,False,Verweis
3976,True,False,True,False,Brief
3977,False,False,False,False,Brief
3978,False,False,False,False,Verweis
3979,True,False,True,False,Brief
3980,True,False,False,True,Brief
3981,True,False,False,True,Brief
3982,True,False,False,True,Brief
3983,True,False,True,False,Brief
3984,True,False,True,False,Brief
3985,True,False,True,False,Brief
3986,True,False,True,False,Brief
3987,True,False,True,False,Brief
3988,True,False,False,True,Brief
3989,True,False,False,True,Brief
3990,True,False,True,False,Brief
3991,True,False,False,True,Brief
3992,False,False,False,False,Brief
3993,False,False,False,False,Verweis
3994,True,False,True,False,Brief
3995,True,False,False,True,Nachschrift
3996,True,False,False,True,Brief
3997,True,False,True,False,Brief
3998,True,False,False,True,Brief
3999,True,False,False,True,Brief
4000,True,False,True,False,Brief
4001,True,False,True,False,Brief
4002,True,False,False,True,Brief
4003,False,False,True,False,Brief
4004,False,False,False,False,Verweis
4005,False,False,False,False,Beilage
4006,True,False,False,True,Brief
4007,True,False,False,True,Brief
4008,True,False,True,False,Brief
4009,True,False,True,False,Brief
4010,False,False,False,False,Verweis
4011,True,False,True,False,Brief
4012,True,False,False,True,Brief
4013,False,False,False,False,Verweis
4014,True,False,False,True,Brief
4015,True,False,True,False,Brief
4016,True,False,True,False,Brief
4017,True,False,True,False,Brief
4018,True,False,True,False,Brief
4019,True,False,False,True,Brief
4020,True,False,True,False,Brief
4021,True,False,False,True,Brief
4022,False,False,False,False,Verweis
4023,True,False,True,False,Brief
4024,True,False,True,False,Beilage
4025,True,False,True,False,Brief
4026,True,False,False,True,Brief
4027,True,False,False,True,Verweis
4028,True,False,True,False,Brief
4029,True,False,True,False,Brief
4030,True,False,False,True,Brief
4031,True,False,True,False,Brief
4032,True,False,True,False,Brief
4033,True,False,False,True,Brief
4034,True,False,True,False,Brief
4035,True,False,True,False,Brief
4036,True,False,True,False,Brief
4037,True,False,True,False,Brief
4038,True,False,False,True,Brief
4039,True,False,True,False,Brief
4040,True,False,True,False,Brief
4041,True,False,True,False,Brief
4042,True,False,False,True,Brief
4043,True,False,True,False,Brief
4044,True,False,True,False,Brief
4045,False,False,False,False,Verweis
4046,True,False,True,False,Brief
4047,True,False,True,False,Brief
4048,True,False,True,False,Brief
4049,True,False,False,True,Beilage
4050,True,False,False,True,Brief
4051,True,False,False,True,Brief
4052,True,False,False,True,Brief
4053,False,False,False,False,Brief
4054,True,False,False,True,Brief
4055,True,False,True,False,Brief
4056,True,False,False,True,Brief
4057,False,False,False,False,Brief
4058,True,False,True,False,Brief
4059,True,False,True,False,Brief
4060,True,False,True,False,Brief
4061,True,False,False,True,Brief
4062,False,False,False,False,Brief
4063,True,False,True,False,Brief
4064,True,False,True,False,Brief
4065,True,False,True,False,Brief
4066,True,False,True,False,Brief
4067,True,False,True,False,Brief
4068,True,False,True,False,Brief
4069,True,False,True,False,Beilage
4070,True,False,True,False,Brief
4071,True,False,False,True,Brief
4072,True,False,False,True,Brief
4073,True,False,True,False,Brief
4074,True,False,True,False,Brief
4075,False,False,True,False,Brief
4076,False,False,True,False,Brief
4077,True,False,True,False,Brief
4078,True,False,False,True,Brief
4079,True,False,True,False,Beilage
4080,True,False,True,False,Brief
4081,True,False,True,False,Brief
4082,True,False,True,False,Brief
4083,True,False,True,False,Brief
4084,True,False,True,False,Brief
4085,True,False,False,True,Brief
4086,True,False,True,False,Brief
4087,True,False,True,False,Brief
4088,True,False,True,False,Brief
4089,True,False,True,False,Brief
4090,True,False,True,False,Brief
4091,True,False,True,False,Brief
4092,True,False,True,False,Brief
4093,True,False,True,False,Brief
4094,True,False,True,False,Brief
